87000002,87000022,slow,3,0
87000002,87000025,fast,2,0
87000002,87000025,slow,1,0
87000002,87000027,fast,4,0
87000002,87000027,rapid,4,0
87000002,87000027,slow,2,0
87000002,87000031,fast,2,0
87000002,87000031,slow,1,0
87000002,87000032,fast,2,0
87000002,87000032,slow,1,0
87000002,87000036,fast,2,0
87000002,87000036,slow,1,0
87000002,87000042,fast,4,0
87000002,87000042,slow,2,0
87000002,87000043,fast,4,0
87000002,87000043,slow,2,0
87000002,87000052,fast,4,0
87000002,87000052,rapid,4,0
87000002,87000052,slow,2,0
87000002,87000053,fast,4,0
87000002,87000053,slow,2,0
87000002,87000056,fast,4,0
87000002,87000056,slow,2,0
87000002,87000063,fast,4,0
87000002,87000063,slow,2,0
87000002,87000065,fast,2,0
87000002,87000065,slow,1,0
87000002,87000081,fast,2,0
87000002,87000081,slow,1,0
87000002,87000083,fast,2,0
87000002,87000083,slow,1,0
87000002,87000084,fast,2,0
87000002,87000084,slow,1,0
87000002,87000087,fast,2,0
87000002,87000087,slow,1,0
87000002,87000091,fast,2,0
87000002,87000091,slow,1,0
87000002,87000106,fast,2,0
87000002,87000106,slow,1,0
87000003,87000000,fast,6,4
87000003,87000000,rapid,4,1
87000003,87000000,slow,3,3
87000003,87000001,fast,6,6
87000003,87000001,rapid,4,3
87000003,87000001,slow,3,3
87000003,87000002,fast,6,5
87000003,87000002,rapid,4,4
87000003,87000002,slow,3,3
87000003,87000004,fast,10,8
87000003,87000004,rapid,4,3
87000003,87000004,slow,5,5
87000003,87000005,fast,6,2
87000003,87000005,rapid,4,2
87000003,87000005,slow,3,2
87000003,87000006,fast,4,0
87000003,87000006,rapid,4,0
87000003,87000006,slow,2,0
87000003,87000008,fast,4,0
87000003,87000008,rapid,4,0
87000003,87000008,slow,2,0
87000003,87000011,fast,2,0
87000003,87000011,slow,1,0
87000003,87000012,fast,2,0
87000003,87000012,slow,1,0
87000003,87000013,fast,6,0
87000003,87000013,rapid,4,2
87000003,87000013,slow,3,0
87000003,87000017,fast,4,1
87000003,87000017,slow,2,0
87000003,87000018,fast,8,0
87000003,87000018,rapid,4,0
87000003,87000018,slow,4,0
87000003,87000019,fast,2,0
87000003,87000019,slow,1,0
87000003,87000021,fast,4,0
87000003,87000021,slow,2,0
87000003,87000022,fast,4,0
87000003,87000022,slow,2,0
87000003,87000023,fast,8,0
87000003,87000023,rapid,4,0
87000003,87000023,slow,4,0
87000003,87000024,fast,2,0
87000003,87000024,slow,1,0
87000003,87000028,fast,6,0
87000003,87000028,rapid,4,0
87000003,87000028,slow,3,0
87000003,87000029,fast,4,0
87000003,87000029,slow,2,0
87000003,87000033,fast,4,0
87000003,87000033,slow,2,0
87000003,87000035,fast,2,0
87000003,87000035,slow,1,0
87000003,87000039,fast,4,0
87000003,87000039,slow,2,0
87000003,87000040,fast,2,0
87000003,87000040,slow,1,0
87000003,87000048,fast,2,0
87000003,87000048,slow,1,0
87000003,87000050,fast,2,0
87000003,87000050,slow,1,0
87000003,87000053,fast,4,0
87000003,87000053,rapid,4,0
87000003,87000053,slow,2,0
87000003,87000055,fast,2,0
87000003,87000055,slow,1,0
87000003,87000061,fast,2,0
87000003,87000061,slow,1,0
87000003,87000091,fast,2,0
87000003,87000091,slow,1,0
87000004,87000001,fast,6,2
87000004,87000001,rapid,4,4
87000004,87000001,slow,3,3
87000004,87000002,fast,4,3
87000004,87000002,rapid,4,2
87000004,87000002,slow,2,1
87000004,87000003,fast,10,3
87000004,87000003,rapid,4,2
87000004,87000003,slow,5,2
87000004,87000005,fast,6,1
87000004,87000005,rapid,4,1
87000004,87000005,slow,3,0
87000004,87000006,fast,4,0
87000004,87000006,rapid,4,0
87000004,87000006,slow,2,0
87000004,87000007,fast,8,1
87000004,87000007,rapid,4,1
87000004,87000007,slow,4,0
87000004,87000009,fast,8,0
87000004,87000009,rapid,4,0
87000004,87000009,slow,4,0
87000004,87000011,fast,2,0
87000004,87000011,slow,1,0
87000004,87000013,fast,2,0
87000004,87000013,slow,1,0
87000004,87000014,fast,8,0
87000004,87000014,rapid,4,3
87000004,87000014,slow,4,0
87000004,87000015,fast,4,0
87000004,87000015,slow,2,0
87000004,87000016,fast,2,0
87000004,87000016,slow,1,0
87000004,87000019,fast,6,0
87000004,87000019,rapid,4,0
87000004,87000019,slow,3,0
87000004,87000021,fast,2,0
87000004,87000021,slow,1,0
87000004,87000024,fast,6,0
87000004,87000024,rapid,4,0
87000004,87000024,slow,3,0
87000004,87000025,fast,4,0
87000004,87000025,slow,2,0
87000004,87000027,fast,2,0
87000004,87000027,slow,1,0
87000004,87000028,fast,2,0
87000004,87000028,slow,1,0
87000004,87000029,fast,8,0
87000004,87000029,rapid,4,0
87000004,87000029,slow,4,0
87000004,87000032,fast,4,0
87000004,87000032,slow,2,0
87000004,87000033,fast,4,0
87000004,87000033,slow,2,0
87000004,87000035,fast,2,0
87000004,87000035,slow,1,0
87000004,87000040,fast,2,0
87000004,87000040,slow,1,0
87000004,87000041,fast,2,0
87000004,87000041,slow,1,0
87000004,87000046,fast,2,0
87000004,87000046,slow,1,0
87000004,87000047,fast,2,0
87000004,87000047,slow,1,0
87000004,87000048,fast,2,0
87000004,87000048,slow,1,0
87000004,87000049,fast,2,0
87000004,87000049,slow,1,0
87000004,87000050,fast,2,0
87000004,87000050,slow,1,0
87000004,87000054,fast,4,0
87000004,87000054,rapid,4,0
87000004,87000054,slow,2,0
87000004,87000073,fast,4,0
87000004,87000073,slow,2,0
87000004,87000075,fast,2,0
87000004,87000075,slow,1,0
87000004,87000081,fast,2,0
87000004,87000081,slow,1,0
87000004,87000082,fast,2,0
87000004,87000082,slow,1,0
87000004,87000087,fast,2,0
87000004,87000087,slow,1,0
87000004,87000090,fast,2,0
87000004,87000090,slow,1,0
87000005,87000000,fast,4,4
87000005,87000000,rapid,4,2
87000005,87000000,slow,2,2
87000005,87000002,fast,4,4
87000005,87000002,rapid,4,3
87000005,87000002,slow,2,2
87000005,87000003,fast,6,6
87000005,87000003,rapid,4,3
87000005,87000003,slow,3,2
87000005,87000004,fast,6,4
87000005,87000004,rapid,4,3
87000005,87000004,slow,3,3
87000005,87000006,fast,6,0
87000005,87000006,rapid,4,0
87000005,87000006,slow,3,0
87000005,87000007,fast,4,1
87000005,87000007,rapid,4,2
87000005,87000007,slow,2,0
87000005,87000008,fast,8,0
87000005,87000008,rapid,4,0
87000005,87000008,slow,4,0
87000005,87000010,fast,4,0
87000005,87000010,rapid,4,1
87000005,87000010,slow,2,0
87000005,87000011,fast,4,0
87000005,87000011,slow,2,0
87000005,87000015,fast,4,1
87000005,87000015,rapid,4,2
87000005,87000015,slow,2,0
87000005,87000017,fast,2,0
87000005,87000017,slow,1,0
87000005,87000018,fast,2,0
87000005,87000018,slow,1,0
87000005,87000020,fast,8,0
87000005,87000020,rapid,4,0
87000005,87000020,slow,4,0
87000005,87000023,fast,2,0
87000005,87000023,slow,1,0
87000005,87000025,fast,6,0
87000005,87000025,rapid,4,0
87000005,87000025,slow,3,0
87000005,87000026,fast,2,0
87000005,87000026,slow,1,0
87000005,87000028,fast,2,0
87000005,87000028,slow,1,0
87000005,87000029,fast,2,0
87000005,87000029,slow,1,0
87000005,87000030,fast,4,0
87000005,87000030,rapid,4,0
87000005,87000030,slow,2,0
87000005,87000031,fast,2,0
87000005,87000031,slow,1,0
87000005,87000033,fast,2,0
87000005,87000033,slow,1,0
87000005,87000040,fast,4,0
87000005,87000040,slow,2,0
87000005,87000043,fast,2,0
87000005,87000043,slow,1,0
87000005,87000051,fast,2,0
87000005,87000051,slow,1,0
87000005,87000053,fast,2,0
87000005,87000053,slow,1,0
87000005,87000055,fast,4,0
87000005,87000055,rapid,4,0
87000005,87000055,slow,2,0
87000005,87000062,fast,2,0
87000005,87000062,slow,1,0
87000005,87000066,fast,2,0
87000005,87000066,slow,1,0
87000005,87000069,fast,2,0
87000005,87000069,slow,1,0
87000005,87000076,fast,2,0
87000005,87000076,slow,1,0
87000005,87000080,fast,2,0
87000005,87000080,slow,1,0
87000005,87000084,fast,2,0
87000005,87000084,slow,1,0
87000005,87000099,fast,2,0
87000005,87000099,slow,1,0
87000006,87000001,fast,4,4
87000006,87000001,rapid,4,4
87000006,87000001,slow,2,2
87000006,87000002,fast,2,2
87000006,87000002,slow,1,1
87000006,87000003,fast,4,4
87000006,87000003,rapid,4,4
87000006,87000003,slow,2,1
87000006,87000004,fast,4,4
87000006,87000004,rapid,4,4
87000006,87000004,slow,2,2
87000006,87000005,fast,6,6
87000006,87000005,rapid,4,4
87000006,87000005,slow,3,3
87000006,87000007,fast,8,5
87000006,87000007,rapid,4,3
87000006,87000007,slow,4,2
87000006,87000008,fast,6,0
87000006,87000008,rapid,4,1
87000006,87000008,slow,3,0
87000006,87000009,fast,4,0
87000006,87000009,rapid,4,0
87000006,87000009,slow,2,0
87000006,87000010,fast,4,0
87000006,87000010,slow,2,0
87000006,87000011,fast,4,2
87000006,87000011,rapid,4,3
87000006,87000011,slow,2,0
87000006,87000014,fast,4,0
87000006,87000014,slow,2,0
87000006,87000015,fast,4,0
87000006,87000015,slow,2,0
87000006,87000016,fast,6,1
87000006,87000016,rapid,4,2
87000006,87000016,slow,3,0
87000006,87000018,fast,4,0
87000006,87000018,slow,2,0
87000006,87000020,fast,2,0
87000006,87000020,slow,1,0
87000006,87000021,fast,6,0
87000006,87000021,rapid,4,0
87000006,87000021,slow,3,0
87000006,87000025,fast,4,0
87000006,87000025,slow,2,0
87000006,87000026,fast,6,0
87000006,87000026,rapid,4,0
87000006,87000026,slow,3,0
87000006,87000027,fast,2,0
87000006,87000027,slow,1,0
87000006,87000028,fast,2,0
87000006,87000028,slow,1,0
87000006,87000030,fast,2,0
87000006,87000030,slow,1,0
87000006,87000031,fast,8,0
87000006,87000031,rapid,4,0
87000006,87000031,slow,4,0
87000006,87000033,fast,6,0
87000006,87000033,slow,3,0
87000006,87000035,fast,2,0
87000006,87000035,slow,1,0
87000006,87000036,fast,2,0
87000006,87000036,slow,1,0
87000006,87000037,fast,2,0
87000006,87000037,slow,1,0
87000006,87000040,fast,2,0
87000006,87000040,slow,1,0
87000006,87000041,fast,2,0
87000006,87000041,slow,1,0
87000006,87000042,fast,4,0
87000006,87000042,slow,2,0
87000006,87000043,fast,4,0
87000006,87000043,slow,2,0
87000006,87000046,fast,2,0
87000006,87000046,slow,1,0
87000006,87000050,fast,2,0
87000006,87000050,slow,1,0
87000006,87000052,fast,2,0
87000006,87000052,slow,1,0
87000006,87000056,fast,4,0
87000006,87000056,rapid,4,0
87000006,87000056,slow,2,0
87000006,87000058,fast,2,0
87000006,87000058,slow,1,0
87000006,87000060,fast,2,0
87000006,87000060,slow,1,0
87000006,87000068,fast,2,0
87000006,87000068,slow,1,0
87000006,87000090,fast,2,0
87000006,87000090,slow,1,0
87000006,87000095,fast,2,0
87000006,87000095,slow,1,0
87000006,87000096,fast,2,0
87000006,87000096,slow,1,0
87000006,87000100,fast,2,0
87000006,87000100,slow,1,0
87000006,87000107,fast,2,0
87000006,87000107,slow,1,0
87000007,87000000,fast,4,4
87000007,87000000,slow,2,2
87000007,87000002,fast,4,3
87000007,87000002,rapid,4,4
87000007,87000002,slow,2,2
87000007,87000004,fast,8,8
87000007,87000004,rapid,4,4
87000007,87000004,slow,4,4
87000007,87000005,fast,4,3
87000007,87000005,rapid,4,4
87000007,87000005,slow,2,2
87000007,87000006,fast,8,2
87000007,87000006,rapid,4,2
87000007,87000006,slow,4,0
87000007,87000008,fast,6,0
87000007,87000008,rapid,4,0
87000007,87000008,slow,3,0
87000007,87000009,fast,6,0
87000007,87000009,rapid,4,0
87000007,87000009,slow,3,0
87000007,87000010,fast,8,0
87000007,87000010,rapid,4,1
87000007,87000010,slow,4,0
87000007,87000011,fast,2,0
87000007,87000011,slow,1,0
87000007,87000012,fast,4,2
87000007,87000012,rapid,4,3
87000007,87000012,slow,2,0
87000007,87000013,fast,2,0
87000007,87000013,slow,1,0
87000007,87000014,fast,6,1
87000007,87000014,slow,3,0
87000007,87000015,fast,4,0
87000007,87000015,slow,2,0
87000007,87000016,fast,2,0
87000007,87000016,slow,1,0
87000007,87000017,fast,4,3
87000007,87000017,rapid,4,4
87000007,87000017,slow,2,0
87000007,87000018,fast,2,0
87000007,87000018,slow,1,0
87000007,87000019,fast,4,0
87000007,87000019,slow,2,0
87000007,87000022,fast,4,0
87000007,87000022,rapid,4,0
87000007,87000022,slow,2,0
87000007,87000023,fast,4,0
87000007,87000023,slow,2,0
87000007,87000024,fast,2,0
87000007,87000024,slow,1,0
87000007,87000025,fast,4,0
87000007,87000025,slow,2,0
87000007,87000027,fast,4,0
87000007,87000027,rapid,4,0
87000007,87000027,slow,2,0
87000007,87000032,fast,8,0
87000007,87000032,rapid,4,0
87000007,87000032,slow,4,0
87000007,87000034,fast,4,0
87000007,87000034,slow,2,0
87000007,87000035,fast,2,0
87000007,87000035,slow,1,0
87000007,87000037,fast,2,0
87000007,87000037,slow,1,0
87000007,87000039,fast,2,0
87000007,87000039,slow,1,0
87000007,87000041,fast,2,0
87000007,87000041,slow,1,0
87000007,87000045,fast,2,0
87000007,87000045,slow,1,0
87000007,87000046,fast,2,0
87000007,87000046,slow,1,0
87000007,87000048,fast,4,0
87000007,87000048,slow,2,0
87000007,87000057,fast,4,0
87000007,87000057,rapid,4,0
87000007,87000057,slow,2,0
87000007,87000064,fast,2,0
87000007,87000064,slow,1,0
87000007,87000070,fast,2,0
87000007,87000070,slow,1,0
87000007,87000072,fast,2,0
87000007,87000072,slow,1,0
87000007,87000073,fast,2,0
87000007,87000073,slow,1,0
87000007,87000086,fast,2,0
87000007,87000086,slow,1,0
87000007,87000095,fast,2,0
87000007,87000095,slow,1,0
87000007,87000107,fast,2,0
87000007,87000107,slow,1,0
87000008,87000003,fast,4,4
87000008,87000003,rapid,4,4
87000008,87000003,slow,2,2
87000008,87000005,fast,8,8
87000008,87000005,rapid,4,4
87000008,87000005,slow,4,4
87000008,87000006,fast,6,6
87000008,87000006,rapid,4,4
87000008,87000006,slow,3,3
87000008,87000007,fast,6,6
87000008,87000007,rapid,4,4
87000008,87000007,slow,3,3
87000008,87000009,fast,6,2
87000008,87000009,rapid,4,3
87000008,87000009,slow,3,0
87000008,87000010,fast,6,0
87000008,87000010,rapid,4,3
87000008,87000010,slow,3,0
87000008,87000011,fast,8,0
87000008,87000011,rapid,4,0
87000008,87000011,slow,4,0
87000008,87000013,fast,4,0
87000008,87000013,rapid,4,4
87000008,87000013,slow,2,0
87000008,87000014,fast,2,0
87000008,87000014,slow,1,0
87000008,87000018,fast,4,0
87000008,87000018,rapid,4,0
87000008,87000018,slow,2,0
87000008,87000020,fast,6,0
87000008,87000020,slow,3,0
87000008,87000023,fast,6,0
87000008,87000023,rapid,4,0
87000008,87000023,slow,3,0
87000008,87000024,fast,4,0
87000008,87000024,slow,2,0
87000008,87000028,fast,6,0
87000008,87000028,rapid,4,0
87000008,87000028,slow,3,0
87000008,87000030,fast,4,0
87000008,87000030,slow,2,0
87000008,87000031,fast,2,0
87000008,87000031,slow,1,0
87000008,87000033,fast,6,0
87000008,87000033,rapid,4,0
87000008,87000033,slow,3,0
87000008,87000034,fast,2,0
87000008,87000034,slow,1,0
87000008,87000035,fast,2,0
87000008,87000035,slow,1,0
87000008,87000036,fast,2,0
87000008,87000036,slow,1,0
87000008,87000037,fast,2,0
87000008,87000037,slow,1,0
87000008,87000039,fast,2,0
87000008,87000039,slow,1,0
87000008,87000040,fast,6,0
87000008,87000040,slow,3,0
87000008,87000043,fast,2,0
87000008,87000043,slow,1,0
87000008,87000045,fast,2,0
87000008,87000045,slow,1,0
87000008,87000046,fast,2,0
87000008,87000046,slow,1,0
87000008,87000049,fast,4,0
87000008,87000049,slow,2,0
87000008,87000057,fast,2,0
87000008,87000057,slow,1,0
87000008,87000058,fast,6,0
87000008,87000058,rapid,4,0
87000008,87000058,slow,3,0
87000008,87000072,fast,2,0
87000008,87000072,slow,1,0
87000008,87000096,fast,2,0
87000008,87000096,slow,1,0
87000008,87000100,fast,2,0
87000008,87000100,slow,1,0
87000008,87000105,fast,2,0
87000008,87000105,slow,1,0
87000009,87000000,fast,4,4
87000009,87000000,slow,2,2
87000009,87000001,fast,2,2
87000009,87000001,slow,1,1
87000009,87000004,fast,8,8
87000009,87000004,rapid,4,4
87000009,87000004,slow,4,4
87000009,87000006,fast,4,4
87000009,87000006,rapid,4,4
87000009,87000006,slow,2,1
87000009,87000007,fast,6,6
87000009,87000007,rapid,4,4
87000009,87000007,slow,3,3
87000009,87000008,fast,6,5
87000009,87000008,rapid,4,4
87000009,87000008,slow,3,3
87000009,87000010,fast,4,3
87000009,87000010,rapid,4,2
87000009,87000010,slow,2,1
87000009,87000011,fast,4,0
87000009,87000011,rapid,4,3
87000009,87000011,slow,2,0
87000009,87000012,fast,6,1
87000009,87000012,rapid,4,4
87000009,87000012,slow,3,0
87000009,87000013,fast,2,0
87000009,87000013,slow,1,0
87000009,87000014,fast,8,3
87000009,87000014,rapid,4,3
87000009,87000014,slow,4,0
87000009,87000018,fast,2,0
87000009,87000018,slow,1,0
87000009,87000019,fast,4,0
87000009,87000019,rapid,4,0
87000009,87000019,slow,2,0
87000009,87000020,fast,2,0
87000009,87000020,slow,1,0
87000009,87000021,fast,2,0
87000009,87000021,slow,1,0
87000009,87000022,fast,2,0
87000009,87000022,slow,1,0
87000009,87000024,fast,6,0
87000009,87000024,rapid,4,0
87000009,87000024,slow,3,0
87000009,87000025,fast,4,0
87000009,87000025,slow,2,0
87000009,87000026,fast,2,0
87000009,87000026,slow,1,0
87000009,87000029,fast,10,0
87000009,87000029,rapid,4,0
87000009,87000029,slow,5,0
87000009,87000031,fast,4,0
87000009,87000031,slow,2,0
87000009,87000032,fast,4,0
87000009,87000032,slow,2,0
87000009,87000034,fast,8,0
87000009,87000034,rapid,4,0
87000009,87000034,slow,4,0
87000009,87000036,fast,2,0
87000009,87000036,slow,1,0
87000009,87000037,fast,4,0
87000009,87000037,slow,2,0
87000009,87000039,fast,4,0
87000009,87000039,slow,2,0
87000009,87000044,fast,2,0
87000009,87000044,slow,1,0
87000009,87000059,fast,4,0
87000009,87000059,rapid,4,0
87000009,87000059,slow,2,0
87000009,87000063,fast,2,0
87000009,87000063,slow,1,0
87000009,87000065,fast,4,0
87000009,87000065,slow,2,0
87000009,87000070,fast,2,0
87000009,87000070,slow,1,0
87000009,87000071,fast,2,0
87000009,87000071,slow,1,0
87000009,87000077,fast,2,0
87000009,87000077,slow,1,0
87000009,87000078,fast,2,0
87000009,87000078,slow,1,0
87000009,87000095,fast,2,0
87000009,87000095,slow,1,0
87000010,87000000,fast,6,6
87000010,87000000,rapid,4,4
87000010,87000000,slow,3,3
87000010,87000005,fast,4,4
87000010,87000005,rapid,4,4
87000010,87000005,slow,2,2
87000010,87000006,fast,4,4
87000010,87000006,slow,2,1
87000010,87000007,fast,8,8
87000010,87000007,rapid,4,4
87000010,87000007,slow,4,4
87000010,87000008,fast,6,6
87000010,87000008,rapid,4,4
87000010,87000008,slow,3,3
87000010,87000009,fast,4,4
87000010,87000009,rapid,4,4
87000010,87000009,slow,2,2
87000010,87000011,fast,6,5
87000010,87000011,rapid,4,4
87000010,87000011,slow,3,3
87000010,87000012,fast,4,1
87000010,87000012,rapid,4,4
87000010,87000012,slow,2,0
87000010,87000013,fast,6,4
87000010,87000013,rapid,4,2
87000010,87000013,slow,3,1
87000010,87000015,fast,8,0
87000010,87000015,rapid,4,4
87000010,87000015,slow,4,0
87000010,87000017,fast,2,0
87000010,87000017,slow,1,0
87000010,87000019,fast,4,0
87000010,87000019,slow,2,0
87000010,87000020,fast,4,0
87000010,87000020,rapid,4,0
87000010,87000020,slow,2,0
87000010,87000023,fast,4,0
87000010,87000023,slow,2,0
87000010,87000024,fast,2,0
87000010,87000024,slow,1,0
87000010,87000025,fast,4,0
87000010,87000025,rapid,4,0
87000010,87000025,slow,2,0
87000010,87000027,fast,2,0
87000010,87000027,slow,1,0
87000010,87000030,fast,4,0
87000010,87000030,rapid,4,0
87000010,87000030,slow,2,0
87000010,87000033,fast,4,0
87000010,87000033,slow,2,0
87000010,87000034,fast,6,0
87000010,87000034,slow,3,0
87000010,87000035,fast,8,0
87000010,87000035,rapid,4,0
87000010,87000035,slow,4,0
87000010,87000036,fast,4,0
87000010,87000036,slow,2,0
87000010,87000037,fast,4,0
87000010,87000037,slow,2,0
87000010,87000045,fast,2,0
87000010,87000045,slow,1,0
87000010,87000046,fast,4,0
87000010,87000046,slow,2,0
87000010,87000048,fast,2,0
87000010,87000048,slow,1,0
87000010,87000049,fast,2,0
87000010,87000049,slow,1,0
87000010,87000051,fast,2,0
87000010,87000051,slow,1,0
87000010,87000054,fast,2,0
87000010,87000054,slow,1,0
87000010,87000059,fast,2,0
87000010,87000059,slow,1,0
87000010,87000060,fast,4,0
87000010,87000060,rapid,4,0
87000010,87000060,slow,2,0
87000010,87000062,fast,2,0
87000010,87000062,slow,1,0
87000010,87000071,fast,2,0
87000010,87000071,slow,1,0
87000010,87000072,fast,2,0
87000010,87000072,slow,1,0
87000010,87000084,fast,2,0
87000010,87000084,slow,1,0
87000010,87000088,fast,2,0
87000010,87000088,slow,1,0
87000010,87000096,fast,2,0
87000010,87000096,slow,1,0
87000010,87000100,fast,2,0
87000010,87000100,slow,1,0
87000010,87000102,fast,2,0
87000010,87000102,slow,1,0
87000011,87000001,fast,6,6
87000011,87000001,rapid,4,4
87000011,87000001,slow,3,3
87000011,87000003,fast,2,2
87000011,87000003,slow,1,1
87000011,87000004,fast,2,2
87000011,87000004,slow,1,1
87000011,87000005,fast,4,4
87000011,87000005,slow,2,2
87000011,87000006,fast,4,4
87000011,87000006,rapid,4,4
87000011,87000006,slow,2,2
87000011,87000007,fast,2,2
87000011,87000007,slow,1,1
87000011,87000008,fast,8,8
87000011,87000008,rapid,4,4
87000011,87000008,slow,4,4
