87000001,87000047,1,2,0
87000001,87000048,0,2,0
87000001,87000048,1,1,0
87000001,87000050,0,2,0
87000001,87000050,1,1,0
87000001,87000051,0,1,0
87000001,87000051,1,1,0
87000001,87000056,0,2,0
87000001,87000056,1,1,0
87000001,87000057,0,4,0
87000001,87000057,1,2,0
87000001,87000058,0,4,0
87000001,87000058,1,2,0
87000001,87000064,0,4,0
87000001,87000064,1,2,0
87000001,87000080,0,2,0
87000001,87000080,1,1,0
87000001,87000082,0,2,0
87000001,87000082,1,1,0
87000001,87000095,0,2,0
87000001,87000095,1,1,0
87000001,87000106,0,2,0
87000001,87000106,1,1,0
87000002,87000000,0,8,7
87000002,87000000,1,5,5
87000002,87000001,0,2,1
87000002,87000001,1,2,1
87000002,87000003,0,3,1
87000002,87000003,1,2,0
87000002,87000004,0,1,1
87000002,87000004,1,1,1
87000002,87000005,0,1,0
87000002,87000005,1,1,0
87000002,87000006,0,2,0
87000002,87000006,1,1,0
87000002,87000007,0,1,0
87000002,87000007,1,1,0
87000002,87000012,0,5,0
87000002,87000012,1,3,0
87000002,87000013,0,4,0
87000002,87000013,1,2,0
87000002,87000015,0,2,0
87000002,87000015,1,1,0
87000002,87000016,0,4,0
87000002,87000016,1,2,0
87000002,87000017,0,3,0
87000002,87000017,1,2,0
87000002,87000019,0,4,0
87000002,87000019,1,2,0
87000002,87000021,0,4,0
87000002,87000021,1,2,0
87000002,87000022,0,3,0
87000002,87000022,1,2,0
87000002,87000025,0,2,0
87000002,87000025,1,1,0
87000002,87000027,0,1,0
87000002,87000027,1,1,0
87000002,87000031,0,2,0
87000002,87000031,1,1,0
87000002,87000032,0,2,0
87000002,87000032,1,1,0
87000002,87000036,0,2,0
87000002,87000036,1,1,0
87000002,87000042,0,4,0
87000002,87000042,1,2,0
87000002,87000043,0,4,0
87000002,87000043,1,2,0
87000002,87000052,0,1,0
87000002,87000052,1,1,0
87000002,87000053,0,4,0
87000002,87000053,1,2,0
87000002,87000056,0,4,0
87000002,87000056,1,2,0
87000002,87000063,0,4,0
87000002,87000063,1,2,0
87000002,87000065,0,2,0
87000002,87000065,1,1,0
87000002,87000081,0,2,0
87000002,87000081,1,1,0
87000002,87000083,0,2,0
87000002,87000083,1,1,0
87000002,87000084,0,2,0
87000002,87000084,1,1,0
87000002,87000087,0,2,0
87000002,87000087,1,1,0
87000002,87000091,0,2,0
87000002,87000091,1,1,0
87000002,87000106,0,2,0
87000002,87000106,1,1,0
87000003,87000000,0,3,3
87000003,87000000,1,2,2
87000003,87000001,0,3,3
87000003,87000001,1,2,2
87000003,87000002,0,3,3
87000003,87000002,1,2,2
87000003,87000004,0,7,6
87000003,87000004,1,4,4
87000003,87000005,0,3,2
87000003,87000005,1,2,2
87000003,87000006,0,1,0
87000003,87000006,1,1,0
87000003,87000008,0,1,0
87000003,87000008,1,1,0
87000003,87000011,0,2,0
87000003,87000011,1,1,0
87000003,87000012,0,2,0
87000003,87000012,1,1,0
87000003,87000013,0,3,0
87000003,87000013,1,2,0
87000003,87000017,0,4,1
87000003,87000017,1,2,0
87000003,87000018,0,5,0
87000003,87000018,1,3,0
87000003,87000019,0,2,0
87000003,87000019,1,1,0
87000003,87000021,0,4,0
87000003,87000021,1,2,0
87000003,87000022,0,4,0
87000003,87000022,1,2,0
87000003,87000023,0,5,0
87000003,87000023,1,3,0
87000003,87000024,0,2,0
87000003,87000024,1,1,0
87000003,87000028,0,3,0
87000003,87000028,1,2,0
87000003,87000029,0,4,0
87000003,87000029,1,2,0
87000003,87000033,0,4,0
87000003,87000033,1,2,0
87000003,87000035,0,2,0
87000003,87000035,1,1,0
87000003,87000039,0,4,0
87000003,87000039,1,2,0
87000003,87000040,0,2,0
87000003,87000040,1,1,0
87000003,87000048,0,2,0
87000003,87000048,1,1,0
87000003,87000050,0,2,0
87000003,87000050,1,1,0
87000003,87000053,0,1,0
87000003,87000053,1,1,0
87000003,87000055,0,2,0
87000003,87000055,1,1,0
87000003,87000061,0,2,0
87000003,87000061,1,1,0
87000003,87000091,0,2,0
87000003,87000091,1,1,0
87000004,87000001,0,3,1
87000004,87000001,1,2,2
87000004,87000002,0,1,0
87000004,87000002,1,1,1
87000004,87000003,0,7,2
87000004,87000003,1,4,2
87000004,87000005,0,3,1
87000004,87000005,1,2,0
87000004,87000006,0,1,0
87000004,87000006,1,1,0
87000004,87000007,0,5,0
87000004,87000007,1,3,0
87000004,87000009,0,5,0
87000004,87000009,1,3,0
87000004,87000011,0,2,0
87000004,87000011,1,1,0
87000004,87000013,0,2,0
87000004,87000013,1,1,0
87000004,87000014,0,5,0
87000004,87000014,1,3,0
87000004,87000015,0,4,0
87000004,87000015,1,2,0
87000004,87000016,0,2,0
87000004,87000016,1,1,0
87000004,87000019,0,3,0
87000004,87000019,1,2,0
87000004,87000021,0,2,0
87000004,87000021,1,1,0
87000004,87000024,0,3,0
87000004,87000024,1,2,0
87000004,87000025,0,4,0
87000004,87000025,1,2,0
87000004,87000027,0,2,0
87000004,87000027,1,1,0
87000004,87000028,0,2,0
87000004,87000028,1,1,0
87000004,87000029,0,5,0
87000004,87000029,1,3,0
87000004,87000032,0,4,0
87000004,87000032,1,2,0
87000004,87000033,0,4,0
87000004,87000033,1,2,0
87000004,87000035,0,2,0
87000004,87000035,1,1,0
87000004,87000040,0,2,0
87000004,87000040,1,1,0
87000004,87000041,0,2,0
87000004,87000041,1,1,0
87000004,87000046,0,2,0
87000004,87000046,1,1,0
87000004,87000047,0,2,0
87000004,87000047,1,1,0
87000004,87000048,0,2,0
87000004,87000048,1,1,0
87000004,87000049,0,2,0
87000004,87000049,1,1,0
87000004,87000050,0,2,0
87000004,87000050,1,1,0
87000004,87000054,0,1,0
87000004,87000054,1,1,0
87000004,87000073,0,4,0
87000004,87000073,1,2,0
87000004,87000075,0,2,0
87000004,87000075,1,1,0
87000004,87000081,0,2,0
87000004,87000081,1,1,0
87000004,87000082,0,2,0
87000004,87000082,1,1,0
87000004,87000087,0,2,0
87000004,87000087,1,1,0
87000004,87000090,0,2,0
87000004,87000090,1,1,0
87000005,87000000,0,1,1
87000005,87000000,1,1,1
87000005,87000002,0,1,1
87000005,87000002,1,1,1
87000005,87000003,0,3,3
87000005,87000003,1,2,2
87000005,87000004,0,3,3
87000005,87000004,1,2,2
87000005,87000006,0,3,0
87000005,87000006,1,2,0
87000005,87000007,0,1,1
87000005,87000007,1,1,0
87000005,87000008,0,5,0
87000005,87000008,1,3,0
87000005,87000010,0,1,0
87000005,87000010,1,1,0
87000005,87000011,0,4,0
87000005,87000011,1,2,0
87000005,87000015,0,1,1
87000005,87000015,1,1,0
87000005,87000017,0,2,0
87000005,87000017,1,1,0
87000005,87000018,0,2,0
87000005,87000018,1,1,0
87000005,87000020,0,5,0
87000005,87000020,1,3,0
87000005,87000023,0,2,0
87000005,87000023,1,1,0
87000005,87000025,0,3,0
87000005,87000025,1,2,0
87000005,87000026,0,2,0
87000005,87000026,1,1,0
87000005,87000028,0,2,0
87000005,87000028,1,1,0
87000005,87000029,0,2,0
87000005,87000029,1,1,0
87000005,87000030,0,1,0
87000005,87000030,1,1,0
87000005,87000031,0,2,0
87000005,87000031,1,1,0
87000005,87000033,0,2,0
87000005,87000033,1,1,0
87000005,87000040,0,4,0
87000005,87000040,1,2,0
87000005,87000043,0,2,0
87000005,87000043,1,1,0
87000005,87000051,0,2,0
87000005,87000051,1,1,0
87000005,87000053,0,2,0
87000005,87000053,1,1,0
87000005,87000055,0,1,0
87000005,87000055,1,1,0
87000005,87000062,0,2,0
87000005,87000062,1,1,0
87000005,87000066,0,2,0
87000005,87000066,1,1,0
87000005,87000069,0,2,0
87000005,87000069,1,1,0
87000005,87000076,0,2,0
87000005,87000076,1,1,0
87000005,87000080,0,2,0
87000005,87000080,1,1,0
87000005,87000084,0,2,0
87000005,87000084,1,1,0
87000005,87000099,0,2,0
87000005,87000099,1,1,0
87000006,87000001,0,1,1
87000006,87000001,1,1,1
87000006,87000002,0,2,2
87000006,87000002,1,1,1
87000006,87000003,0,1,1
87000006,87000003,1,1,0
87000006,87000004,0,1,1
87000006,87000004,1,1,1
87000006,87000005,0,3,3
87000006,87000005,1,2,2
87000006,87000007,0,5,3
87000006,87000007,1,3,1
87000006,87000008,0,3,0
87000006,87000008,1,2,0
87000006,87000009,0,1,0
87000006,87000009,1,1,0
87000006,87000010,0,4,0
87000006,87000010,1,2,0
87000006,87000011,0,1,1
87000006,87000011,1,1,0
87000006,87000014,0,4,0
87000006,87000014,1,2,0
87000006,87000015,0,4,0
87000006,87000015,1,2,0
87000006,87000016,0,3,0
87000006,87000016,1,2,0
87000006,87000018,0,4,0
87000006,87000018,1,2,0
87000006,87000020,0,2,0
87000006,87000020,1,1,0
87000006,87000021,0,3,0
87000006,87000021,1,2,0
87000006,87000025,0,4,0
87000006,87000025,1,2,0
87000006,87000026,0,3,0
87000006,87000026,1,2,0
87000006,87000027,0,2,0
87000006,87000027,1,1,0
87000006,87000028,0,2,0
87000006,87000028,1,1,0
87000006,87000030,0,2,0
87000006,87000030,1,1,0
87000006,87000031,0,5,0
87000006,87000031,1,3,0
87000006,87000033,0,6,0
87000006,87000033,1,3,0
87000006,87000035,0,2,0
87000006,87000035,1,1,0
87000006,87000036,0,2,0
87000006,87000036,1,1,0
87000006,87000037,0,2,0
87000006,87000037,1,1,0
87000006,87000040,0,2,0
87000006,87000040,1,1,0
87000006,87000041,0,2,0
87000006,87000041,1,1,0
87000006,87000042,0,4,0
87000006,87000042,1,2,0
87000006,87000043,0,4,0
87000006,87000043,1,2,0
87000006,87000046,0,2,0
87000006,87000046,1,1,0
87000006,87000050,0,2,0
87000006,87000050,1,1,0
87000006,87000052,0,2,0
87000006,87000052,1,1,0
87000006,87000056,0,1,0
87000006,87000056,1,1,0
87000006,87000058,0,2,0
87000006,87000058,1,1,0
87000006,87000060,0,2,0
87000006,87000060,1,1,0
87000006,87000068,0,2,0
87000006,87000068,1,1,0
87000006,87000090,0,2,0
87000006,87000090,1,1,0
87000006,87000095,0,2,0
87000006,87000095,1,1,0
87000006,87000096,0,2,0
87000006,87000096,1,1,0
87000006,87000100,0,2,0
87000006,87000100,1,1,0
87000006,87000107,0,2,0
87000006,87000107,1,1,0
87000007,87000000,0,4,4
87000007,87000000,1,2,2
87000007,87000002,0,1,0
87000007,87000002,1,1,1
87000007,87000004,0,5,5
87000007,87000004,1,3,3
87000007,87000005,0,1,0
87000007,87000005,1,1,1
87000007,87000006,0,5,2
87000007,87000006,1,3,0
87000007,87000008,0,3,0
87000007,87000008,1,2,0
87000007,87000009,0,3,0
87000007,87000009,1,2,0
87000007,87000010,0,5,0
87000007,87000010,1,3,0
87000007,87000011,0,2,0
87000007,87000011,1,1,0
87000007,87000012,0,1,0
87000007,87000012,1,1,0
87000007,87000013,0,2,0
87000007,87000013,1,1,0
87000007,87000014,0,6,1
87000007,87000014,1,3,0
87000007,87000015,0,4,0
87000007,87000015,1,2,0
87000007,87000016,0,2,0
87000007,87000016,1,1,0
87000007,87000017,0,1,1
87000007,87000017,1,1,0
87000007,87000018,0,2,0
87000007,87000018,1,1,0
87000007,87000019,0,4,0
87000007,87000019,1,2,0
87000007,87000022,0,1,0
87000007,87000022,1,1,0
87000007,87000023,0,4,0
87000007,87000023,1,2,0
87000007,87000024,0,2,0
87000007,87000024,1,1,0
87000007,87000025,0,4,0
87000007,87000025,1,2,0
87000007,87000027,0,1,0
87000007,87000027,1,1,0
87000007,87000032,0,5,0
87000007,87000032,1,3,0
87000007,87000034,0,4,0
87000007,87000034,1,2,0
87000007,87000035,0,2,0
87000007,87000035,1,1,0
87000007,87000037,0,2,0
87000007,87000037,1,1,0
87000007,87000039,0,2,0
87000007,87000039,1,1,0
87000007,87000041,0,2,0
87000007,87000041,1,1,0
87000007,87000045,0,2,0
87000007,87000045,1,1,0
87000007,87000046,0,2,0
87000007,87000046,1,1,0
87000007,87000048,0,4,0
87000007,87000048,1,2,0
87000007,87000057,0,1,0
87000007,87000057,1,1,0
87000007,87000064,0,2,0
87000007,87000064,1,1,0
87000007,87000070,0,2,0
87000007,87000070,1,1,0
87000007,87000072,0,2,0
87000007,87000072,1,1,0
87000007,87000073,0,2,0
87000007,87000073,1,1,0
87000007,87000086,0,2,0
87000007,87000086,1,1,0
87000007,87000095,0,2,0
87000007,87000095,1,1,0
87000007,87000107,0,2,0
87000007,87000107,1,1,0
87000008,87000003,0,1,1
87000008,87000003,1,1,1
87000008,87000005,0,5,5
87000008,87000005,1,3,3
87000008,87000006,0,3,3
87000008,87000006,1,2,2
87000008,87000007,0,3,3
87000008,87000007,1,2,2
87000008,87000009,0,3,0
87000008,87000009,1,2,0
87000008,87000010,0,3,0
87000008,87000010,1,2,0
87000008,87000011,0,5,0
87000008,87000011,1,3,0
87000008,87000013,0,1,0
87000008,87000013,1,1,0
87000008,87000014,0,2,0
87000008,87000014,1,1,0
87000008,87000018,0,1,0
87000008,87000018,1,1,0
87000008,87000020,0,6,0
87000008,87000020,1,3,0
87000008,87000023,0,3,0
87000008,87000023,1,2,0
87000008,87000024,0,4,0
87000008,87000024,1,2,0
87000008,87000028,0,3,0
87000008,87000028,1,2,0
87000008,87000030,0,4,0
87000008,87000030,1,2,0
87000008,87000031,0,2,0
87000008,87000031,1,1,0
87000008,87000033,0,3,0
87000008,87000033,1,2,0
87000008,87000034,0,2,0
87000008,87000034,1,1,0
87000008,87000035,0,2,0
87000008,87000035,1,1,0
87000008,87000036,0,2,0
87000008,87000036,1,1,0
87000008,87000037,0,2,0
87000008,87000037,1,1,0
87000008,87000039,0,2,0
87000008,87000039,1,1,0
87000008,87000040,0,6,0
87000008,87000040,1,3,0
87000008,87000043,0,2,0
87000008,87000043,1,1,0
87000008,87000045,0,2,0
87000008,87000045,1,1,0
87000008,87000046,0,2,0
87000008,87000046,1,1,0
87000008,87000049,0,4,0
87000008,87000049,1,2,0
87000008,87000057,0,2,0
87000008,87000057,1,1,0
87000008,87000058,0,3,0
87000008,87000058,1,2,0
87000008,87000072,0,2,0
87000008,87000072,1,1,0
87000008,87000096,0,2,0
87000008,87000096,1,1,0
87000008,87000100,0,2,0
87000008,87000100,1,1,0
87000008,87000105,0,2,0
87000008,87000105,1,1,0
87000009,87000000,0,4,4
87000009,87000000,1,2,2
87000009,87000001,0,2,2
87000009,87000001,1,1,1
87000009,87000004,0,5,5
87000009,87000004,1,3,3
87000009,87000006,0,1,1
87000009,87000006,1,1,1
87000009,87000007,0,3,3
87000009,87000007,1,2,2
87000009,87000008,0,3,2
87000009,87000008,1,2,2
87000009,87000010,0,1,0
87000009,87000010,1,1,0
87000009,87000011,0,1,0
87000009,87000011,1,1,0
87000009,87000012,0,3,0
87000009,87000012,1,2,0
87000009,87000013,0,2,0
87000009,87000013,1,1,0
87000009,87000014,0,5,2
87000009,87000014,1,3,0
87000009,87000018,0,2,0
87000009,87000018,1,1,0
87000009,87000019,0,1,0
87000009,87000019,1,1,0
87000009,87000020,0,2,0
87000009,87000020,1,1,0
87000009,87000021,0,2,0
87000009,87000021,1,1,0
87000009,87000022,0,2,0
87000009,87000022,1,1,0
87000009,87000024,0,3,0
87000009,87000024,1,2,0
87000009,87000025,0,4,0
87000009,87000025,1,2,0
87000009,87000026,0,2,0
87000009,87000026,1,1,0
87000009,87000029,0,7,0
87000009,87000029,1,4,0
87000009,87000031,0,4,0
87000009,87000031,1,2,0
87000009,87000032,0,4,0
87000009,87000032,1,2,0
87000009,87000034,0,5,0
87000009,87000034,1,3,0
87000009,87000036,0,2,0
87000009,87000036,1,1,0
87000009,87000037,0,4,0
87000009,87000037,1,2,0
87000009,87000039,0,4,0
87000009,87000039,1,2,0
87000009,87000044,0,2,0
87000009,87000044,1,1,0
87000009,87000059,0,1,0
87000009,87000059,1,1,0
87000009,87000063,0,2,0
87000009,87000063,1,1,0
87000009,87000065,0,4,0
87000009,87000065,1,2,0
87000009,87000070,0,2,0
87000009,87000070,1,1,0
87000009,87000071,0,2,0
87000009,87000071,1,1,0
87000009,87000077,0,2,0
87000009,87000077,1,1,0
87000009,87000078,0,2,0
87000009,87000078,1,1,0
87000009,87000095,0,2,0
87000009,87000095,1,1,0
87000010,87000000,0,4,4
87000010,87000000,1,3,3
87000010,87000005,0,2,2
87000010,87000005,1,2,2
87000010,87000006,0,4,4
87000010,87000006,1,2,1
87000010,87000007,0,6,6
87000010,87000007,1,4,4
87000010,87000008,0,4,4
87000010,87000008,1,3,3
87000010,87000009,0,2,2
87000010,87000009,1,2,2
87000010,87000011,0,3,2
87000010,87000011,1,2,2
87000010,87000012,0,1,1
87000010,87000012,1,1,0
87000010,87000013,0,3,2
87000010,87000013,1,2,0
87000010,87000015,0,5,0
87000010,87000015,1,3,0
87000010,87000017,0,2,0
87000010,87000017,1,1,0
87000010,87000019,0,4,0
87000010,87000019,1,2,0
87000010,87000020,0,1,0
87000010,87000020,1,1,0
87000010,87000023,0,4,0
87000010,87000023,1,2,0
87000010,87000024,0,2,0
87000010,87000024,1,1,0
87000010,87000025,0,1,0
87000010,87000025,1,1,0
87000010,87000027,0,2,0
87000010,87000027,1,1,0
87000010,87000030,0,1,0
87000010,87000030,1,1,0
87000010,87000033,0,4,0
87000010,87000033,1,2,0
87000010,87000034,0,6,0
87000010,87000034,1,3,0
87000010,87000035,0,5,0
87000010,87000035,1,3,0
87000010,87000036,0,4,0
87000010,87000036,1,2,0
87000010,87000037,0,4,0
87000010,87000037,1,2,0
87000010,87000045,0,2,0
87000010,87000045,1,1,0
87000010,87000046,0,4,0
87000010,87000046,1,2,0
87000010,87000048,0,2,0
87000010,87000048,1,1,0
87000010,87000049,0,2,0
87000010,87000049,1,1,0
87000010,87000051,0,2,0
87000010,87000051,1,1,0
87000010,87000054,0,2,0
87000010,87000054,1,1,0
87000010,87000059,0,2,0
87000010,87000059,1,1,0
87000010,87000060,0,1,0
87000010,87000060,1,1,0
87000010,87000062,0,2,0
87000010,87000062,1,1,0
87000010,87000071,0,2,0
87000010,87000071,1,1,0
87000010,87000072,0,2,0
87000010,87000072,1,1,0
87000010,87000084,0,2,0
87000010,87000084,1,1,0
87000010,87000088,0,2,0
87000010,87000088,1,1,0
87000010,87000096,0,2,0
87000010,87000096,1,1,0
87000010,87000100,0,2,0
87000010,87000100,1,1,0
87000010,87000102,0,2,0
87000010,87000102,1,1,0
87000011,87000001,0,4,4
87000011,87000001,1,3,3
87000011,87000003,0,2,2
87000011,87000003,1,1,1
87000011,87000004,0,2,2
87000011,87000004,1,1,1
87000011,87000005,0,4,4
87000011,87000005,1,2,2
87000011,87000006,0,2,2
87000011,87000006,1,2,2
87000011,87000007,0,2,2
87000011,87000007,1,1,1
87000011,87000008,0,6,6
87000011,87000008,1,4,4
87000011,87000009,0,2,2
87000011,87000009,1,2,2
87000011,87000010,0,4,4
87000011,87000010,1,3,3
87000011,87000012,0,1,1
87000011,87000012,1,1,0
87000011,87000013,0,1,0
87000011,87000013,1,1,0
87000011,87000014,0,1,1
87000011,87000014,1,1,0
87000011,87000016,0,1,1
87000011,87000016,1,1,0
87000011,87000019,0,2,0
87000011,87000019,1,1,0
87000011,87000020,0,4,0
87000011,87000020,1,2,0
87000011,87000021,0,1,0
87000011,87000021,1,1,0
87000011,87000023,0,2,0
87000011,87000023,1,1,0
87000011,87000024,0,2,0
87000011,87000024,1,1,0
87000011,87000026,0,3,0
87000011,87000026,1,2,0
87000011,87000028,0,4,0
87000011,87000028,1,2,0
87000011,87000029,0,2,0
87000011,87000029,1,1,0
87000011,87000030,0,4,0
87000011,87000030,1,2,0
87000011,87000031,0,1,0
87000011,87000031,1,1,0
87000011,87000033,0,2,0
87000011,87000033,1,1,0
87000011,87000034,0,2,0
87000011,87000034,1,1,0
87000011,87000035,0,4,0
87000011,87000035,1,2,0
87000011,87000036,0,1,0
87000011,87000036,1,1,0
87000011,87000039,0,2,0
87000011,87000039,1,1,0
87000011,87000050,0,2,0
87000011,87000050,1,1,0
87000011,87000054,0,4,0
87000011,87000054,1,2,0
87000011,87000056,0,2,0
87000011,87000056,1,1,0
87000011,87000061,0,1,0
87000011,87000061,1,1,0
87000011,87000064,0,2,0
87000011,87000064,1,1,0
87000011,87000083,0,2,0
87000011,87000083,1,1,0
87000011,87000090,0,2,0
87000011,87000090,1,1,0
87000011,87000091,0,2,0
87000011,87000091,1,1,0
87000011,87000101,0,2,0
87000011,87000101,1,1,0
87000011,87000104,0,2,0
87000011,87000104,1,1,0
87000011,87000106,0,2,0
87000011,87000106,1,1,0
87000012,87000000,0,2,2
87000012,87000000,1,1,1
87000012,87000001,0,4,4
87000012,87000001,1,2,2
87000012,87000002,0,6,6
87000012,87000002,1,4,4
87000012,87000003,0,2,2
87000012,87000003,1,1,1
87000012,87000007,0,2,2
87000012,87000007,1,2,2
87000012,87000009,0,4,4
87000012,87000009,1,3,3
87000012,87000010,0,2,2
87000012,87000010,1,2,2
87000012,87000011,0,2,2
87000012,87000011,1,2,2
87000012,87000013,0,5,4
87000012,87000013,1,3,3
87000012,87000014,0,5,4
87000012,87000014,1,3,0
87000012,87000015,0,3,1
87000012,87000015,1,2,0
87000012,87000016,0,4,0
87000012,87000016,1,2,0
87000012,87000017,0,3,0
87000012,87000017,1,2,0
87000012,87000019,0,4,0
87000012,87000019,1,2,0
87000012,87000021,0,2,0
87000012,87000021,1,1,0
87000012,87000022,0,1,0
87000012,87000022,1,1,0
87000012,87000024,0,2,0
87000012,87000024,1,1,0
87000012,87000026,0,2,0
87000012,87000026,1,1,0
87000012,87000027,0,5,0
87000012,87000027,1,3,0
87000012,87000032,0,3,0
87000012,87000032,1,2,0
87000012,87000037,0,3,0
87000012,87000037,1,2,0
87000012,87000039,0,2,0
87000012,87000039,1,1,0
87000012,87000044,0,4,0
87000012,87000044,1,2,0
87000012,87000047,0,6,0
87000012,87000047,1,3,0
87000012,87000050,0,2,0
87000012,87000050,1,1,0
87000012,87000056,0,2,0
87000012,87000056,1,1,0
87000012,87000057,0,4,0
87000012,87000057,1,2,0
87000012,87000058,0,4,0
87000012,87000058,1,2,0
87000012,87000062,0,1,0
87000012,87000062,1,1,0
87000012,87000075,0,2,0
87000012,87000075,1,1,0
87000012,87000082,0,2,0
87000012,87000082,1,1,0
87000012,87000085,0,2,0
87000012,87000085,1,1,0
87000012,87000086,0,2,0
87000012,87000086,1,1,0
87000012,87000091,0,2,0
87000012,87000091,1,1,0
87000012,87000107,0,2,0
87000012,87000107,1,1,0
87000013,87000000,0,4,4
87000013,87000000,1,2,2
87000013,87000001,0,4,4
87000013,87000001,1,2,2
87000013,87000002,0,4,4
87000013,87000002,1,2,2
87000013,87000003,0,4,4
87000013,87000003,1,3,3
87000013,87000004,0,2,2
87000013,87000004,1,1,1
87000013,87000007,0,2,2
87000013,87000007,1,1,1
87000013,87000008,0,2,2
87000013,87000008,1,2,2
87000013,87000009,0,2,2
87000013,87000009,1,1,1
87000013,87000010,0,4,4
87000013,87000010,1,3,3
87000013,87000011,0,2,1
87000013,87000011,1,2,2
87000013,87000012,0,6,4
87000013,87000012,1,4,2
87000013,87000014,0,1,1
87000013,87000014,1,1,1
87000013,87000015,0,3,0
87000013,87000015,1,2,0
87000013,87000016,0,5,0
87000013,87000016,1,3,0
87000013,87000018,0,1,0
87000013,87000018,1,1,0
87000013,87000019,0,2,0
87000013,87000019,1,1,0
87000013,87000021,0,4,0
87000013,87000021,1,2,0
87000013,87000023,0,1,0
87000013,87000023,1,1,0
87000013,87000026,0,2,0
87000013,87000026,1,1,0
87000013,87000028,0,1,0
87000013,87000028,1,1,0
87000013,87000029,0,2,0
87000013,87000029,1,1,0
87000013,87000032,0,2,0
87000013,87000032,1,1,0
87000013,87000033,0,3,0
87000013,87000033,1,2,0
87000013,87000034,0,2,0
87000013,87000034,1,1,0
87000013,87000037,0,2,0
87000013,87000037,1,1,0
87000013,87000038,0,1,0
87000013,87000038,1,1,0
87000013,87000039,0,2,0
87000013,87000039,1,1,0
87000013,87000042,0,4,0
87000013,87000042,1,2,0
87000013,87000046,0,4,0
87000013,87000046,1,2,0
87000013,87000049,0,4,0
87000013,87000049,1,2,0
87000013,87000051,0,4,0
87000013,87000051,1,2,0
87000013,87000054,0,2,0
87000013,87000054,1,1,0
87000013,87000055,0,2,0
87000013,87000055,1,1,0
87000013,87000060,0,4,0
87000013,87000060,1,2,0
87000013,87000061,0,4,0
87000013,87000061,1,2,0
87000013,87000063,0,1,0
87000013,87000063,1,1,0
87000013,87000065,0,2,0
87000013,87000065,1,1,0
87000013,87000068,0,2,0
87000013,87000068,1,1,0
87000013,87000078,0,2,0
87000013,87000078,1,1,0
